timestamp,strategy,market_id,market_type,action,side,price,notional,fee,slippage,pnl,net_edge,reason,question
1778997005,YES_NO_REV_SL12_CD60M,2277976,price_range_daily,BUY_YES,YES,0.9493674999999999,25.0,0.0927500000000001,0.0625,0.0,0.015015694444444443,实验策略信号入场,"Will the price of Bitcoin be above $72,000 on May 23?"
1779559804,YES_NO_REV_SL12_CD60M,2277976,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,26.319234055831917,0.0009212054341442107,0.0,1.1639840558319179,0.0,回测结束平仓,"Will the price of Bitcoin be above $72,000 on May 23?"
1778997006,YES_ONLY_SL25,2277981,price_range_daily,BUY_YES,YES,0.7418499999999999,25.0,0.455,0.0625,0.0,0.006869444444444428,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779114906,YES_ONLY_SL25,2277981,price_range_daily,SELL_YES,YES,0.555,18.12063591022444,0.5826059850374066,0.0,-7.396864089775558,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779143408,YES_ONLY_SL25,2277981,price_range_daily,BUY_YES,YES,0.6666625,25.0,0.5862499999999999,0.0625,0.0,0.001966666666666707,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779384609,YES_ONLY_SL25,2277981,price_range_daily,SELL_YES,YES,0.905,33.71202632516454,0.2256857855361596,0.0,8.063276325164537,0.0,触发实验止盈,"Will the price of Bitcoin be above $76,000 on May 23?"
1779386410,YES_ONLY_SL25,2277981,price_range_daily,BUY_YES,YES,0.9172875,25.0,0.14874999999999994,0.0625,0.0,0.004188888888888874,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779477004,YES_ONLY_SL25,2277981,price_range_daily,SELL_YES,YES,0.655,17.420431162530832,0.4311148358611668,0.0,-7.790818837469168,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1778997006,YES_NO_SL25,2277981,price_range_daily,BUY_YES,YES,0.7418499999999999,25.0,0.455,0.0625,0.0,0.006869444444444428,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779114906,YES_NO_SL25,2277981,price_range_daily,SELL_YES,YES,0.555,18.12063591022444,0.5826059850374066,0.0,-7.396864089775558,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
